hr,name,ra_degrees,dec_degrees,Vmag
2486,BD+55 1122,102.05124999999998,55.70444444444445,6.28
2487,6AurBD+48 1436,101.91499999999999,48.78944444444444,5.22
2488,CD-39 2798,100.84708333333333,-39.19333333333333,6.30
2489,GemBD+12 1275,101.47583333333333,12.693611111111112,6.46
2490,CamBD+67  454,102.73791666666666,67.57194444444444,5.14
2491,CMaBD-16 1591,101.28708333333331,-16.71611111111111,-1.46
2492,CMaCD-30 3484,101.11833333333333,-31.070555555555554,5.20
2493,CD-27 3248,101.21624999999999,-27.341388888888886,6.45
2494,MonBD+08 1486,101.63499999999999,8.587222222222223,5.93
2495,CD-23 4325,101.34708333333333,-23.461944444444445,6.05
2496,2281,0.0,0.0,
2497,CD-30 3495,101.25999999999999,-30.58611111111111,6.54
2498,BD-14 1573,101.49708333333332,-14.796111111111111,5.32
2499,BD+18 1349,101.84791666666665,18.193333333333335,6.20
2500,CD-31 3640,101.34499999999998,-31.79361111111111,5.92
2501,CD-30 3505,101.38041666666665,-30.948888888888888,5.80
2502,BD-09 1644,101.66249999999998,-10.107222222222221,5.66
2503,MonBD+08 1496,101.83249999999998,8.037222222222223,4.77
2504,CMaBD-14 1584,101.71291666666666,-14.425833333333333,5.29
2505,CP-71  476,100.24083333333333,-71.77555555555556,6.51
2506,MonBD+02 1397,101.96499999999999,2.4122222222222223,4.47
2507,CD-39 2831,101.51374999999999,-39.54,6.62
2508,BD-08 1558,101.9045833333333,-8.998333333333333,5.07
2509,CMaBD-20 1576,101.75624999999998,-21.015555555555554,6.08
2510,CD-37 3065,101.55041666666666,-37.775555555555556,6.21
2511,CamBD+69  394,103.42583333333332,68.88833333333334,5.12
2512,BD+32 1414,102.42208333333332,32.60666666666667,5.71
2513,CP-52  996,101.35874999999999,-52.20111111111111,6.57
2514,BD-01 1386,102.07916666666665,-1.3191666666666666,5.75
2515,CP-52  998,101.47374999999998,-52.41,5.80
2516,7AurBD+41 1536,102.69124999999998,41.78138888888889,5.02
2517,BD+01 1531,102.26541666666665,1.0019444444444445,6.15
2518,CD-37 3080,101.83916666666666,-37.92972222222222,5.26
2519,GemBD+16 1298,102.45749999999998,16.202777777777776,5.85
2520,LynBD+59 1028,103.27124999999998,59.448611111111106,5.33
2521,BD-02 1776,102.31833333333331,-2.2719444444444443,5.74
2522,BD-14 1599,102.24083333333333,-15.14472222222222,5.39
2523,CD-51 2078,101.71999999999998,-51.26583333333333,5.40
2524,CP-54 1115,101.67291666666665,-54.69472222222222,6.46
2525,GemBD+13 1434,102.60624999999997,13.413333333333334,5.65
2526,CP-55 1063,101.82791666666665,-55.54,5.61
2527,BD+77  266,105.01666666666665,76.9775,4.55
2528,CD-23 4438,102.43333333333332,-24.075833333333332,6.33
2529,GemBD+21 1405,102.88749999999997,21.761111111111113,5.27
2530,BD-00 1462,102.70791666666665,-0.5408333333333333,5.77
2531,CP-72  522,100.90333333333332,-73.11805555555554,6.37
2532,BD+45 1359,103.28166666666664,44.839444444444446,6.26
2533,BD+23 1518,103.0,23.601666666666667,5.65
2534,BD-07 1592,102.67624999999998,-8.04111111111111,6.29
2535,BD-16 1624,102.59124999999999,-17.083888888888886,5.79
2536,CP-70  560,101.23375,-70.43388888888889,6.11
2537,CD-27 3310,102.52499999999999,-27.333888888888886,7.04
2538,CMaCD-32 3404,102.46041666666665,-32.50861111111111,3.96
2539,AurBD+39 1771,103.25624999999998,38.869166666666665,6.12
2540,GemBD+34 1481,103.19708333333334,33.961111111111116,3.60
2541,AurBD+38 1636,103.30583333333333,38.43805555555555,6.30
2542,BD+35 1511,103.26416666666665,35.78861111111111,6.01
2543,BD+03 1437,102.91374999999998,3.0416666666666665,6.38
2544,CD-25 3691,102.65374999999999,-25.778055555555554,6.33
2545,CD-31 3717,102.59708333333332,-31.70611111111111,5.70
2546,CD-45 2773,102.49083333333333,-45.45,6.55
2547,8AurBD+38 1638,103.48749999999998,38.505,6.48
2548,CD-46 2703,102.47749999999998,-46.61472222222223,5.14
2549,CD-34 3140,102.71833333333332,-34.367222222222225,4.99
2550,PicCP-61  720,102.04749999999999,-61.94138888888889,3.27
2551,BD+08 1543,103.20583333333333,8.380277777777778,5.77
2552,BD-05 1845,103.09541666666667,-5.316111111111111,6.30
2553,PupCD-50 2415,102.48416666666665,-50.61472222222223,2.93
2554,CP-53 1168,102.46374999999998,-53.62222222222222,4.40
2555,BD+11 1344,103.34374999999997,10.996388888888887,6.24
2556,BD+46 1202,103.81333333333333,45.82638888888889,6.34
2557,BD+44 1551,103.81124999999999,43.91,6.13
2558,CD-36 3189,102.92624999999998,-36.23027777777778,5.96
2559,MenCP-80  196,100.01124999999999,-80.81361111111111,5.64
2560,LynBD+58  982,104.31875,58.4225,4.35
2561,BD+57 1017,104.30499999999999,57.56333333333333,6.05
2562,CP-60  712,102.50458333333331,-60.24916666666667,6.11
2563,CD-48 2556,102.88666666666666,-48.2925,6.42
2564,GemBD+13 1462,103.66125,13.177777777777777,4.65
2565,BD-18 1591,103.3283333333333,-19.032777777777778,5.64
2566,BD-18 1594,103.34041666666664,-18.933333333333334,6.14
2567,CD-26 3529,103.25041666666664,-26.9575,6.40
2568,9AurBD+46 1203,104.13458333333332,46.274166666666666,5.87
2569,GemBD+25 1496,103.8275,25.375555555555557,5.73
2570,BD-05 1863,103.53541666666666,-5.8525,6.41
2571,CMaBD-20 1616,103.38708333333331,-20.224166666666665,4.83
2572,BD-00 1487,103.60249999999999,-1.1269444444444445,5.45
2573,BD+46 1205,104.23333333333332,46.705000000000005,5.86
2574,CMaBD-11 1681,103.5475,-12.038611111111111,4.07
2575,CD-42 2793,103.16541666666666,-42.504444444444445,6.52
2576,CD-28 3554,103.39124999999999,-28.539722222222224,6.04
2577,BD-01 1446,103.67541666666666,-1.756388888888889,6.21
2578,CD-24 4565,103.48041666666664,-24.539166666666667,6.21
2579,CD-43 2756,103.19624999999999,-43.975833333333334,6.46
2580,1CMaCD-24 4567,103.53291666666665,-24.183888888888887,3.87
2581,BD+70  430,105.33958333333331,70.80805555555555,5.68
2582,BD-02 1827,103.745,-2.803611111111111,6.04
2583,CD-23 4553,103.55416666666666,-23.928333333333335,6.91
2584,BD+08 1562,103.89416666666666,8.324722222222222,6.29
2585,LynBD+45 1367,104.40458333333332,45.094166666666666,4.90
2586,BD+33 1433,104.25208333333332,33.68111111111111,5.89
2587,CP-53 1177,103.19541666666666,-54.09,6.57
2588,CMaBD-20 1624,103.76124999999999,-20.404722222222222,5.74
2589,BD+10 1335,104.10749999999999,9.956388888888888,5.92
2590,CMaBD-19 1610,103.90583333333332,-20.136388888888888,4.68
2591,CD-42 2818,103.61125,-42.36555555555556,6.32
2592,CP-59  716,103.18916666666667,-59.34111111111111,6.41
2593,CMaBD-13 1741,104.02749999999999,-14.043611111111112,5.00
2594,CD-50 2458,103.50958333333332,-50.611666666666665,6.26
2595,BD-22 1602,103.945,-22.941388888888888,5.30
2596,CMaBD-16 1661,104.03416666666665,-17.054166666666667,4.37
2597,BD+12 1361,104.35708333333332,11.9075,6.27
2598,CD-31 3808,103.97833333333332,-31.790000000000003,6.36
2599,BD-07 1642,104.25041666666665,-8.178888888888888,6.34
2600,AurBD+38 1656,104.76166666666666,38.05222222222222,6.00
2601,GemBD+26 1405,104.69749999999999,26.08111111111111,6.10
2602,VolCP-70  572,102.86249999999998,-70.96333333333334,5.40
2603,BD-22 1616,104.31166666666667,-22.203333333333333,6.61
2604,CD-35 3225,104.19041666666666,-35.34166666666667,6.29
2605,GemBD+26 1411,104.86624999999998,25.914166666666667,6.40
2606,BD+07 1539,104.6625,7.621944444444445,6.27
2607,CD-24 4648,104.39124999999999,-24.630555555555556,5.46
2608,CD-48 2601,104.06666666666665,-48.721111111111114,4.95
2609,BD+87   51,115.12708333333332,87.02,5.07
2610,BD+03 1488,104.73749999999998,3.602222222222222,5.97
2611,CD-27 3460,104.42666666666666,-27.5375,6.23
2612,CD-35 3233,104.32333333333332,-35.5075,6.23
2613,BD+07 1544,104.83374999999998,7.316944444444444,6.35
2614,CD-26 3646,104.53166666666665,-27.16472222222222,6.37
2615,GemBD+16 1354,105.06583333333333,16.078888888888887,5.68
2616,CD-25 3864,104.64958333333333,-25.413888888888888,5.59
2617,BD+70  432,106.46583333333332,70.73194444444445,6.50
2618,CMaCD-28 3666,104.65625,-28.97222222222222,1.50
2619,CD-33 3389,104.60458333333332,-34.111666666666665,5.06
2620,BD+32 1460,105.32166666666666,32.41444444444444,6.59
2621,CD-30 3757,104.68249999999999,-30.997777777777777,6.42
2622,BD-05 1910,105.07499999999999,-5.366944444444444,6.30
2623,BD-21 1689,104.91375,-21.603333333333335,6.26
2624,BD-08 1662,105.09874999999998,-8.406944444444445,5.96
2625,BD-19 1644,105.03374999999998,-20.15888888888889,6.31
2626,CD-45 2850,104.67416666666665,-45.768055555555556,6.22
2627,BD-08 1667,105.16375,-9.203055555555554,6.49
2628,BD-21 1695,105.08041666666665,-22.119444444444444,6.53
2629,BD+05 1513,105.42249999999999,4.8180555555555555,6.63
2630,GemBD+24 1502,105.60333333333331,24.21527777777778,5.18
2631,BD+17 1479,105.60624999999999,17.755555555555556,5.94
2632,BD+15 1431,105.57249999999998,15.336111111111112,5.74
2633,BD+05 1514,105.47916666666664,5.5575,6.59
2634,CP-55 1116,104.66499999999999,-55.72944444444445,6.27
2635,BD+16 1363,105.63958333333332,16.674166666666668,5.82
2636,BD-01 1509,105.47041666666665,-1.3455555555555554,6.17
2637,CD-28 3711,105.1775,-28.489444444444445,6.27
2638,CP-56 1211,104.65083333333332,-56.39472222222222,6.45
2639,BD-05 1926,105.48499999999999,-5.722222222222222,5.20
2640,CD-25 3911,105.27458333333331,-25.21527777777778,5.63
2641,CD-33 3415,105.20749999999998,-33.46527777777778,6.40
2642,BD+60 1026,106.50541666666665,59.801944444444445,6.44
2643,BD+29 1441,105.87666666666665,29.33722222222222,5.93
2644,BD+52 1165,106.41583333333331,52.75805555555556,6.12
2645,BD+47 1391,106.2875,47.775,6.38
2646,CMaCD-27 3544,105.42958333333331,-27.934722222222224,3.47
2647,BD+09 1496,105.82458333333332,9.138333333333334,5.97
2648,MonBD-04 1788,105.72833333333332,-4.239166666666667,4.99
2649,BD+11 1428,105.90833333333332,10.951666666666666,5.13
2650,GemBD+20 1687,106.02708333333331,20.57027777777778,3.79
2651,BD+12 1406,105.96499999999997,12.594444444444445,5.98
2652,CD-51 2224,105.21458333333332,-51.402499999999996,5.14
2653,2CMaCD-23 4797,105.75624999999998,-23.833333333333332,3.02
2654,BD+01 1665,106.08416666666666,1.4883333333333333,6.57
2655,BD-05 1943,106.02166666666665,-5.323611111111111,5.62
2656,BD-09 1818,105.98874999999998,-10.124166666666667,6.45
2657,CMaBD-15 1625,105.93958333333332,-15.633333333333333,4.12
2658,CD-43 2882,105.56499999999998,-43.40416666666667,6.43
2659,GemBD+22 1566,106.32666666666664,22.63722222222222,6.02
2660,BD+34 1524,106.54833333333332,34.473888888888894,5.55
2661,CP-58  820,105.27124999999998,-58.94,6.02
2662,CP-67  686,104.96041666666666,-67.91611111111112,5.17
2663,BD+09 1510,106.41291666666665,9.185833333333333,5.78
2664,BD-21 1732,106.19624999999998,-22.03222222222222,6.09
2665,BD+34 1530,106.84291666666665,34.00944444444445,5.91
2666,CD-42 2929,106.01166666666664,-42.33722222222222,5.20
2667,CD-43 2906,105.98874999999998,-43.60805555555556,5.54
2668,CD-43 2907,105.99499999999999,-43.611666666666665,6.79
2669,BD+28 1314,106.85416666666666,28.177222222222223,6.48
2670,BD-10 1862,106.45708333333332,-10.661111111111111,6.49
2671,BD+22 1577,106.83916666666664,22.703611111111112,7.68
2672,CD-49 2587,105.97374999999998,-49.58388888888889,4.93
2673,BD+34 1533,107.05541666666666,33.83222222222223,6.28
2674,CP-58  826,105.81499999999998,-59.17805555555555,5.50
2675,BD+37 1660,107.15124999999999,37.44499999999999,6.16
2676,BD+05 1543,106.77666666666664,4.910277777777778,6.11
2677,CD-34 3327,106.38333333333331,-34.77777777777778,6.14
2678,BD-11 1790,106.6695833333333,-11.294166666666667,5.39
2679,BD-12 1788,106.64958333333331,-12.393888888888888,6.48
2680,CD-30 3907,106.50249999999998,-30.655555555555555,6.34
2681,BD+72  352,108.49208333333331,71.81666666666666,6.35
2682,BD+07 1607,106.95624999999998,7.471111111111111,5.75
2683,CP-56 1232,106.07624999999999,-56.749722222222225,5.17
2684,GemBD+16 1397,107.09166666666665,15.930833333333332,5.44
2685,CD-38 3163,106.50958333333332,-38.382777777777775,6.11
2686,CD-24 4868,106.71791666666664,-24.960555555555555,6.08
2687,CD-50 2561,106.31874999999998,-50.36027777777778,6.46
2688,CD-26 3880,106.75041666666664,-26.657777777777778,6.62
2689,MenCP-79  238,104.14333333333333,-79.42027777777778,5.45
2690,CD-23 4908,106.84416666666665,-23.840277777777775,5.71
2691,CD-40 2930,106.77958333333332,-40.89333333333333,5.79
2692,BD+21 1528,107.52791666666666,21.246944444444445,6.43
2693,CMaCD-26 3916,107.09791666666665,-26.393333333333334,1.84
2694,BD-10 1892,107.33458333333333,-10.347222222222223,6.21
2695,CD-23 4949,107.20541666666665,-24.04416666666667,6.65
2696,AurBD+39 1882,107.91375,39.32055555555556,4.90
2697,GemBD+30 1439,107.785,30.24527777777778,4.41
2698,CD-51 2306,106.80541666666664,-51.967777777777776,5.96
2699,BD-16 1802,107.38833333333332,-16.234722222222224,6.03
2700,GemBD+27 1327,107.84624999999998,26.85666666666667,5.78
2701,MonBD-04 1840,107.55708333333332,-4.237222222222222,4.92
2702,CD-39 3105,107.21291666666666,-39.655833333333334,4.83
2703,BD+51 1295,108.34749999999998,51.428888888888885,5.47
2704,CD-25 4120,107.42875,-25.231111111111108,5.69
2705,BD-18 1711,107.53874999999998,-18.685277777777777,6.23
2706,GemBD+24 1558,108.10999999999999,24.128333333333334,5.85
2707,MonBD-00 1634,107.84833333333333,-0.30194444444444446,5.45
2708,CD-27 3710,107.58083333333332,-27.49138888888889,5.46
2709,BD+81  242,111.34125,81.2575,6.31
2710,BD+05 1577,107.96374999999999,5.654722222222222,6.09
2711,BD+27 1337,108.20416666666667,27.22472222222222,6.43
2712,CP-68  591,106.55874999999999,-68.83722222222222,6.47
2713,BD+05 1580,108.03083333333332,5.474722222222223,6.16
2714,MonBD-00 1636,107.96624999999999,-0.49277777777777776,4.15
2715,LynBD+59 1065,108.97874999999999,59.6375,5.20
2716,BD-20 1767,107.92333333333333,-20.883055555555558,5.84
2717,GemBD+16 1417,108.34291666666665,16.15888888888889,5.00
2718,CMaCD-25 4191,108.05083333333333,-25.9425,5.92
2719,CD-48 2765,107.69791666666666,-48.93222222222222,5.14
2720,CD-30 4081,108.01708333333332,-30.821666666666665,6.10
2721,BD+47 1419,108.95875,47.24,5.58
2722,BD+24 1576,108.61083333333333,24.710833333333333,6.89
2723,BD-11 1849,108.27999999999999,-11.251388888888888,5.78
2724,CD-27 3761,108.10041666666666,-27.474166666666665,6.59
2725,GemBD+25 1618,108.67458333333333,24.884999999999998,5.82
2726,CD-36 3421,108.10708333333332,-36.544444444444444,5.96
2727,CD-40 2987,108.06583333333333,-40.49888888888889,5.31
2728,BD+12 1469,108.63583333333332,12.115833333333333,5.62
2729,BD+03 1609,108.58333333333331,3.111388888888889,5.35
2730,BD-22 1756,108.34958333333333,-22.673333333333336,6.01
2731,BD-03 1804,108.54583333333332,-3.901388888888889,5.75
2732,BD-09 1921,108.56458333333333,-9.9475,5.90
2733,BD-22 1761,108.45125,-22.906388888888888,6.36
2734,CD-27 3789,108.40124999999999,-27.35638888888889,6.12
2735,1VolCP-70  600,107.17583333333333,-70.49722222222222,5.69
2736,2VolCP-70  600,107.18708333333333,-70.49888888888889,3.78
2737,BD+52 1188,109.39041666666665,52.130833333333335,5.92
2738,GemBD+28 1350,108.98791666666666,27.8975,5.71
2739,BD-10 1933,108.61749999999998,-10.316666666666666,6.03
2740,CD-46 2977,108.13999999999999,-46.75944444444445,4.49
2741,CD-30 4143,108.44624999999999,-31.083888888888886,6.60
2742,BD+82  201,112.76833333333332,82.4113888888889,4.96
2743,CD-30 4146,108.48833333333333,-30.34,6.33
2744,MonBD+00 1871,108.83041666666665,-0.1613888888888889,6.41
2745,CMaCD-26 4057,108.56333333333332,-26.352500000000003,4.66
2746,CD-44 3223,108.30583333333333,-45.183055555555555,4.89
2747,BD+08 1712,108.91416666666665,7.977777777777778,5.82
2748,CD-44 3227,108.38499999999999,-44.63972222222222,5.10
2749,CMaCD-26 4073,108.70291666666665,-26.772777777777776,3.85
2750,CD-26 4074,108.71291666666666,-27.03805555555556,5.58
2751,BD+49 1612,109.63291666666665,49.465,5.05
2752,BD-10 1945,108.92958333333331,-10.58388888888889,5.95
2753,AurBD+41 1630,109.50916666666664,40.88333333333333,5.78
2754,CP-62  789,108.00833333333333,-63.19,6.02
2755,CD-23 5173,108.94791666666666,-23.740555555555556,6.32
2756,CD-30 4184,108.83749999999999,-30.68638888888889,5.36
2757,BD+31 1529,109.51708333333332,30.95583333333333,6.24
2758,BD-15 1734,109.06041666666665,-15.585833333333333,5.46
2759,CD-41 2906,108.73791666666666,-41.42583333333333,5.94
2760,BD+06 1594,109.32416666666666,6.680555555555556,6.65
2761,CD-46 3000,108.69124999999998,-46.849722222222226,5.72
2762,CD-48 2807,108.65916666666666,-48.27166666666667,4.76
2763,GemBD+16 1443,109.52333333333333,16.540277777777778,3.58
2764,CD-23 5189,109.15333333333332,-23.315555555555555,4.79
2765,BD-06 2032,109.38208333333333,-6.680000000000001,6.29
2766,CD-27 3852,109.14583333333331,-27.88111111111111,4.64
2767,CP-52 1123,108.83749999999999,-52.499722222222225,5.97
2768,CD-30 4234,109.23833333333332,-30.896666666666665,6.32
2769,CD-38 3288,109.1325,-38.31888888888889,5.80
2770,CD-36 3485,109.20624999999998,-36.59277777777778,5.03
2771,CD-46 3023,109.06458333333332,-46.77444444444444,5.66
2772,CamBD+60 1048,110.57166666666664,59.901944444444446,6.35
2773,PupCD-36 3489,109.28583333333331,-37.097500000000004,2.70
2774,CD-26 4140,109.44958333333331,-26.797500000000003,6.46
2775,BD+42 1699,110.26291666666664,42.65555555555555,6.35
2776,BD+45 1422,110.32291666666666,45.22805555555556,5.77
2777,GemBD+22 1645,110.03083333333332,21.98222222222222,3.53
2778,BD+02 1640,109.84333333333332,2.7405555555555554,5.89
2779,BD+07 1684,109.94833333333331,7.142777777777778,5.91
2780,BD+15 1541,110.02874999999997,15.142777777777777,6.45
2781,CMaCD-24 5173,109.66791666666666,-24.55888888888889,4.98
2782,CMaCD-24 5176,109.67666666666665,-24.954166666666666,4.40
2783,LynBD+55 1192,110.71208333333331,55.28444444444444,6.53
2784,LynBD+55 1192,110.71708333333332,55.28138888888889,5.45
2785,BD-19 1813,109.75833333333331,-19.280277777777776,6.09
2786,CD-26 4164,109.71333333333331,-26.585833333333333,5.28
2787,CD-36 3512,109.57666666666665,-36.73416666666667,4.66
2788,BD-16 1898,109.86708333333331,-16.395,5.70
2789,CD-43 3093,109.51749999999998,-43.986666666666665,5.85
2790,CD-36 3519,109.65916666666665,-36.74277777777778,5.11
2791,CD-38 3309,109.63999999999999,-39.21027777777778,5.25
2792,BD+39 1927,110.55583333333333,38.99611111111111,6.40
2793,AurBD+37 1707,110.51083333333332,36.760555555555555,5.13
2794,CD-33 3696,109.80708333333331,-33.727222222222224,6.30
2795,GemBD+20 1775,110.48666666666665,20.44361111111111,5.10
2796,BD-14 1846,110.24249999999999,-14.36,5.45
2797,BD+81  252,113.66541666666664,80.89666666666668,6.41
2798,BD-08 1862,110.32041666666665,-8.878333333333334,6.55
2799,BD-22 1823,110.22166666666665,-22.851666666666667,6.61
2800,CD-26 4223,110.22916666666664,-26.96361111111111,6.01
2801,BD+00 1915,110.5145833333333,0.17722222222222223,5.99
2802,CD-25 4400,110.26791666666665,-25.891388888888887,5.87
2803,VolCP-67  730,109.20749999999998,-67.95722222222223,3.98
2804,BD+52 1205,111.23833333333333,51.88722222222222,5.80
2805,AurBD+40 1852,111.03541666666666,40.67222222222222,5.19
2806,BD-08 1872,110.50833333333331,-8.979166666666666,6.43
2807,BD-02 2079,110.57708333333332,-2.978888888888889,6.23
2808,GemBD+25 1660,110.86874999999999,25.050555555555555,5.03
2809,BD+66  502,111.85749999999999,66.33166666666666,6.47
2810,GemBD+23 1698,110.86749999999999,22.94527777777778,6.02
2811,BD-05 2089,110.60583333333331,-5.982777777777778,5.82
2812,BD-18 1806,110.55624999999998,-19.016666666666666,4.96
2813,CP-52 1153,110.08916666666664,-52.31166666666666,6.05
2814,CP-52 1153,110.09041666666666,-52.30972222222222,6.60
2815,CD-51 2445,110.16124999999998,-52.086111111111116,5.39
2816,GemBD+27 1374,111.13916666666667,27.638055555555557,5.76
2817,BD+15 1564,111.11541666666666,15.517222222222223,6.41
2818,LynBD+49 1623,111.67833333333331,49.21138888888889,4.64
2819,CD-31 4437,110.7525,-31.92388888888889,5.43
2820,CMiBD+11 1578,111.24249999999999,11.669722222222221,5.30
2821,GemBD+28 1385,111.43166666666666,27.798055555555557,3.79
2822,CD-27 4020,110.87124999999999,-27.834166666666665,5.38
2823,CD-31 4454,110.88291666666666,-32.202222222222225,5.39
2824,CD-29 4322,110.97625,-30.216944444444444,6.60
2825,BD-15 1810,111.16708333333332,-16.20111111111111,5.33
2826,BD-22 1855,111.07166666666666,-22.912777777777777,6.19
2827,CMaCD-29 4328,111.02374999999999,-29.303055555555556,2.45
2828,CMiBD+09 1643,111.41208333333333,9.276111111111112,4.99
2829,CD-35 3569,110.99291666666666,-35.83777777777778,6.31
2830,BD+68  480,112.71958333333333,68.46555555555555,5.64
2831,BD-18 1825,111.21124999999999,-19.01222222222222,6.24
2832,BD-13 2001,111.28458333333332,-13.751944444444444,5.78
2833,BD-05 2112,111.46249999999999,-5.775,5.97
2834,CD-31 4482,111.18249999999999,-31.80888888888889,5.35
2835,BD+21 1596,111.70916666666666,21.535833333333336,6.54
2836,BD+10 1532,111.61624999999998,10.608333333333333,6.37
2837,GemBD+20 1805,111.73458333333332,20.25722222222222,5.93
2838,BD-04 1943,111.51458333333332,-4.5375,6.76
2839,BD-21 1925,111.33291666666666,-21.982777777777777,6.05
2840,BD+11 1588,111.67208333333332,11.009166666666667,6.41
2841,CD-24 5366,111.35541666666666,-25.217777777777776,5.78
2842,CD-37 3549,111.19666666666666,-37.29,6.97
2843,CD-37 3549,111.19708333333332,-37.29083333333333,6.84
2844,BD+48 1538,112.21499999999999,48.18388888888889,5.72
2845,CMiBD+08 1774,111.7875,8.289444444444444,2.90
2846,GemBD+21 1602,111.93499999999999,21.445,5.22
2847,CD-31 4506,111.42916666666666,-31.738611111111112,6.31
2848,CP-86  105,101.74458333333332,-87.025,6.47
2849,LynBD+49 1630,112.48333333333332,49.6725,5.36
2850,CD-23 5477,111.66958333333332,-23.71222222222222,6.56
2851,CMiBD+07 1729,112.00874999999999,6.941944444444444,5.25
2852,GemBD+32 1562,112.27791666666666,31.784444444444446,4.18
2853,BD-17 1980,111.78333333333333,-17.864444444444445,5.63
2854,CMiBD+09 1660,112.04083333333332,8.925555555555555,4.32
2855,BD-22 1874,111.74749999999999,-23.08611111111111,5.61
2856,CD-33 3813,111.67625,-34.14083333333333,5.90
2857,GemBD+28 1396,112.33499999999998,28.118055555555557,5.05
2858,BD+15 1579,112.19708333333332,15.109444444444444,6.22
2859,BD-11 1951,111.96541666666666,-11.556944444444445,5.79
2860,BD-22 1878,111.92875,-22.859722222222224,5.95
2861,GemBD+28 1400,112.45291666666665,27.91611111111111,5.01
2862,CD-50 2761,111.59125,-51.01833333333333,5.10
2863,CD-28 4383,111.99666666666666,-29.15583333333333,5.54
2864,CMiBD+12 1567,112.44916666666666,12.006666666666666,4.54
2865,BD-01 1738,112.32791666666665,-1.9052777777777776,5.59
2866,BD-07 1996,112.35708333333332,-7.551111111111111,5.86
2867,BD-10 2067,112.34208333333332,-10.326666666666666,5.75
2868,BD-14 1925,112.34124999999999,-14.999166666666666,6.05
2869,CD-37 3601,112.09499999999998,-37.81027777777778,6.58
2870,CD-31 4590,112.21374999999999,-31.848333333333333,6.38
2871,CD-31 4590,112.21458333333332,-31.846944444444443,7.13
2872,BD+39 1958,112.9820833333333,38.896388888888886,6.54
2873,CD-31 4593,112.27041666666665,-31.45638888888889,5.77
2874,BD-22 1897,112.46416666666666,-23.024444444444445,4.85
2875,CD-38 3400,112.27374999999999,-38.81222222222222,5.43
2876,BD-04 1979,112.71291666666666,-5.226388888888889,6.24
2877,BD+17 1596,112.95166666666665,17.08611111111111,5.42
2878,PupCD-43 3260,112.30749999999999,-43.30138888888889,3.25
2879,BD+23 1744,113.21083333333331,22.887777777777778,6.54
2880,1CMiBD+02 1691,113.02458333333331,1.9144444444444444,5.25
2881,CD-30 4620,112.67708333333331,-30.96222222222222,4.65
2882,CD-37 3637,112.67666666666665,-37.33972222222222,6.65
2883,BD-08 1964,113.02416666666664,-8.880833333333333,5.90
2884,CP-52 1198,112.49833333333332,-52.651111111111106,5.87
2885,CD-35 3650,112.85749999999999,-36.15277777777778,6.68
2886,GemBD+16 1510,113.40208333333332,15.826666666666666,5.25
2887,2CMiBD+03 1715,113.29833333333332,3.290277777777778,5.59
2888,CP-64  721,112.21374999999999,-64.51,6.39
2889,CD-35 3652,112.92833333333331,-35.88777777777778,6.61
2890,GemBD+32 1581,113.64999999999998,31.88861111111111,2.88
2891,GemBD+32 1581,113.64999999999998,31.888333333333332,1.98
2892,CP-54 1294,112.62874999999998,-54.39944444444444,5.96
2893,BD+10 1563,113.52124999999998,10.568333333333333,6.28
2894,BD+56 1227,114.19583333333331,55.75527777777778,5.92
2895,CD-35 3659,113.09291666666665,-35.96138888888889,6.3
2896,BD+31 1620,113.78624999999998,30.961111111111112,5.33
2897,BD-14 1966,113.34208333333332,-14.338333333333335,6.21
2898,BD+43 1711,113.9833333333333,43.03111111111111,6.30
2899,BD-19 1944,113.33124999999998,-19.412499999999998,5.66
2900,CD-24 5566,113.29041666666666,-24.710833333333333,5.85
2901,3CMiBD+03 1719,113.56583333333332,3.3713888888888888,5.81
2902,BD-14 1971,113.44958333333331,-14.523888888888889,4.97
2903,BD+46 1286,114.13166666666665,46.180277777777775,5.65
2904,BD+03 1723,113.69166666666665,2.725,6.55
2905,GemBD+27 1424,113.98041666666664,26.895833333333332,4.06
2906,BD-21 2007,113.5133333333333,-22.296111111111113,4.45
2907,CD-39 3398,113.30624999999999,-40.05888888888889,6.26
2908,CD-42 3325,113.30541666666664,-43.08638888888889,6.52
2909,CD-23 5709,113.57749999999999,-23.473611111111108,5.83
2910,CD-23 5709,113.57958333333332,-23.47472222222222,5.87
2911,CD-36 3715,113.46249999999999,-36.33833333333334,5.54
2912,CD-25 4719,113.61999999999998,-26.116666666666667,6.65
2913,CD-33 3926,113.55333333333331,-33.46333333333334,6.11
2914,BD+49 1653,114.47458333333333,48.77361111111111,5.92
2915,BD+40 1903,114.32416666666667,40.025277777777774,6.38
2916,CD-26 4574,113.64541666666665,-27.011944444444445,5.77
2917,CD-39 3407,113.49374999999999,-39.905833333333334,6.76
2918,BD+06 1729,114.14458333333332,5.861666666666666,5.91
2919,MenCP-78  265,111.40833333333332,-79.09416666666667,5.53
2920,BD-07 2065,114.06916666666665,-8.311388888888889,6.27
2921,BD-14 1999,114.01624999999999,-14.492777777777777,5.70
2922,CD-28 4566,113.84499999999998,-28.369444444444444,4.64
2923,BD-21 2030,114.03249999999998,-22.160555555555554,6.34
2924,GemBD+35 1662,114.63666666666664,35.04861111111111,5.56
2925,CD-51 2571,113.66458333333333,-51.474722222222226,6.28
2926,BD+24 1727,114.56041666666665,24.360277777777778,6.27
